Date,Expiry,Strike,Option Type,ClosePrice,OpenInterest
08-11-2023,09-11-2023,16700,PE,204.73,454484
09-11-2023,09-11-2023,19100,CE,80.55,491779
09-11-2023,09-11-2023,19100,PE,335.07,285032
09-11-2023,09-11-2023,19150,CE,293.95,451270
09-11-2023,09-11-2023,19150,PE,231.06,237210
09-11-2023,09-11-2023,19200,CE,15.5,249787
09-11-2023,09-11-2023,19200,PE,366.15,302491
09-11-2023,09-11-2023,19250,CE,72.07,258247
09-11-2023,09-11-2023,19250,PE,97.96,38708
09-11-2023,09-11-2023,19300,CE,176.44,130102
09-11-2023,09-11-2023,19300,PE,279.86,159003
10-11-2023,16-11-2023,17900,CE,346.09,273201
10-11-2023,16-11-2023,17900,PE,387.64,238943
10-11-2023,16-11-2023,17950,CE,238.79,114232
10-11-2023,16-11-2023,17950,PE,58.26,456881
10-11-2023,16-11-2023,18000,CE,214.32,273131
10-11-2023,16-11-2023,18000,PE,221.82,120941
10-11-2023,16-11-2023,18050,CE,13.41,89255
10-11-2023,16-11-2023,18050,PE,323.09,184772
10-11-2023,16-11-2023,18100,CE,332.8,72055
10-11-2023,16-11-2023,18100,PE,348.15,383871
13-11-2023,16-11-2023,17100,CE,60.87,65874
13-11-2023,16-11-2023,17100,PE,33.74,30278
13-11-2023,16-11-2023,17150,CE,276.74,417930
13-11-2023,16-11-2023,17150,PE,323.12,105111
13-11-2023,16-11-2023,17200,CE,176.06,166217
13-11-2023,16-11-2023,17200,PE,166.28,62458
13-11-2023,16-11-2023,17250,CE,105.48,401373
13-11-2023,16-11-2023,17250,PE,389.53,285375
13-11-2023,16-11-2023,17300,CE,142.26,437248
13-11-2023,16-11-2023,17300,PE,300.58,329720
14-11-2023,16-11-2023,19150,CE,294.51,30258
14-11-2023,16-11-2023,19150,PE,223.19,274345
14-11-2023,16-11-2023,19200,CE,323.37,480522
14-11-2023,16-11-2023,19200,PE,150.27,489245
14-11-2023,16-11-2023,19250,CE,63.39,429732
14-11-2023,16-11-2023,19250,PE,11.88,25741
14-11-2023,16-11-2023,19300,CE,336.23,182157
14-11-2023,16-11-2023,19300,PE,276.19,314408
14-11-2023,16-11-2023,19350,CE,380.39,299019
14-11-2023,16-11-2023,19350,PE,244.65,352089
15-11-2023,16-11-2023,18800,CE,348.58,440577
15-11-2023,16-11-2023,18800,PE,302.87,60534
15-11-2023,16-11-2023,18850,CE,42.94,446314
15-11-2023,16-11-2023,18850,PE,84.96,263664
15-11-2023,16-11-2023,18900,CE,199.19,133703
15-11-2023,16-11-2023,18900,PE,64.15,51996
15-11-2023,16-11-2023,18950,CE,201.32,166266
15-11-2023,16-11-2023,18950,PE,49.7,379478
15-11-2023,16-11-2023,19000,CE,233.39,150870
15-11-2023,16-11-2023,19000,PE,296.91,295221
16-11-2023,16-11-2023,16700,CE,333.39,327150
16-11-2023,16-11-2023,16700,PE,134.22,372162
16-11-2023,16-11-2023,16750,CE,309.83,334269
16-11-2023,16-11-2023,16750,PE,16.59,351242
16-11-2023,16-11-2023,16800,CE,108.24,148836
16-11-2023,16-11-2023,16800,PE,397.83,72096
16-11-2023,16-11-2023,16850,CE,234.29,242776
16-11-2023,16-11-2023,16850,PE,335.98,401357
16-11-2023,16-11-2023,16900,CE,179.97,10576
16-11-2023,16-11-2023,16900,PE,39.98,59092
17-11-2023,23-11-2023,15200,CE,219.95,140876
17-11-2023,23-11-2023,15200,PE,256.05,197254
17-11-2023,23-11-2023,15250,CE,305.85,15596
17-11-2023,23-11-2023,15250,PE,378.27,386957
17-11-2023,23-11-2023,15300,CE,67.45,304295
17-11-2023,23-11-2023,15300,PE,34.72,477308
17-11-2023,23-11-2023,15350,CE,137.26,75857
17-11-2023,23-11-2023,15350,PE,113.8,277962
17-11-2023,23-11-2023,15400,CE,87.96,164380
17-11-2023,23-11-2023,15400,PE,249.06,380283
20-11-2023,23-11-2023,16550,CE,172.99,112219
20-11-2023,23-11-2023,16550,PE,31.84,333309
20-11-2023,23-11-2023,16600,CE,65.63,452131
20-11-2023,23-11-2023,16600,PE,114.28,222876
20-11-2023,23-11-2023,16650,CE,18.46,382982
20-11-2023,23-11-2023,16650,PE,13.73,98413
20-11-2023,23-11-2023,16700,CE,235.75,137512
20-11-2023,23-11-2023,16700,PE,199.34,328530
20-11-2023,23-11-2023,16750,CE,189.75,402140
20-11-2023,23-11-2023,16750,PE,181.72,250495
21-11-2023,23-11-2023,21800,CE,264.43,115068
21-11-2023,23-11-2023,21800,PE,76.66,441742
21-11-2023,23-11-2023,21850,CE,37.87,149945
21-11-2023,23-11-2023,21850,PE,323.26,425523
21-11-2023,23-11-2023,21900,CE,257.46,269568
21-11-2023,23-11-2023,21900,PE,284.81,132460
21-11-2023,23-11-2023,21950,CE,68.64,427045
21-11-2023,23-11-2023,21950,PE,58.42,72686
21-11-2023,23-11-2023,22000,CE,356.87,73615
21-11-2023,23-11-2023,22000,PE,215.15,142344
22-11-2023,23-11-2023,22650,CE,344.5,43030
22-11-2023,23-11-2023,22650,PE,240.71,26172
22-11-2023,23-11-2023,22700,CE,59.97,415071
22-11-2023,23-11-2023,22700,PE,232.57,493799
22-11-2023,23-11-2023,22750,CE,74.99,45306
22-11-2023,23-11-2023,22750,PE,310.6,455430
22-11-2023,23-11-2023,22800,CE,101.43,151992
22-11-2023,23-11-2023,22800,PE,19.54,481813
22-11-2023,23-11-2023,22850,CE,209.5,78977
22-11-2023,23-11-2023,22850,PE,206.95,241570
23-11-2023,23-11-2023,16600,CE,325.52,255004
23-11-2023,23-11-2023,16600,PE,338.11,491795
23-11-2023,23-11-2023,16650,CE,340.08,376587
23-11-2023,23-11-2023,16650,PE,303.67,120311
23-11-2023,23-11-2023,16700,CE,254.37,386561
23-11-2023,23-11-2023,16700,PE,198.3,390372
23-11-2023,23-11-2023,16750,CE,259.29,295822
23-11-2023,23-11-2023,16750,PE,219.52,80231
23-11-2023,23-11-2023,16800,CE,107.64,282654
23-11-2023,23-11-2023,16800,PE,96.86,198424
24-11-2023,30-11-2023,19750,CE,222.85,87877
24-11-2023,30-11-2023,19750,PE,381.91,203244
24-11-2023,30-11-2023,19800,CE,329.27,78623
24-11-2023,30-11-2023,19800,PE,139.68,176128
24-11-2023,30-11-2023,19850,CE,146.7,12582
24-11-2023,30-11-2023,19850,PE,183.28,241883
24-11-2023,30-11-2023,19900,CE,248.08,366541
24-11-2023,30-11-2023,19900,PE,248.01,380530
24-11-2023,30-11-2023,19950,CE,371.8,18031
24-11-2023,30-11-2023,19950,PE,18.1,27983
27-11-2023,30-11-2023,15300,CE,222.14,62831
27-11-2023,30-11-2023,15300,PE,365.94,227160
27-11-2023,30-11-2023,15350,CE,327.71,306685
27-11-2023,30-11-2023,15350,PE,197.88,340256
27-11-2023,30-11-2023,15400,CE,108.65,52809
27-11-2023,30-11-2023,15400,PE,196.37,434304
27-11-2023,30-11-2023,15450,CE,373.79,392700
27-11-2023,30-11-2023,15450,PE,112.57,115961
27-11-2023,30-11-2023,15500,CE,164.92,36438
27-11-2023,30-11-2023,15500,PE,47.64,317162
28-11-2023,30-11-2023,16100,CE,250.92,99332
28-11-2023,30-11-2023,16100,PE,186.03,427116
28-11-2023,30-11-2023,16150,CE,378.65,145182
28-11-2023,30-11-2023,16150,PE,377.54,379674
28-11-2023,30-11-2023,16200,CE,325.25,88805
28-11-2023,30-11-2023,16200,PE,172.34,34225
28-11-2023,30-11-2023,16250,CE,156.17,290543
28-11-2023,30-11-2023,16250,PE,354.44,60608
28-11-2023,30-11-2023,16300,CE,192.61,100192
28-11-2023,30-11-2023,16300,PE,187.13,227729
29-11-2023,30-11-2023,14450,CE,51.22,362589
29-11-2023,30-11-2023,14450,PE,224.71,118679
29-11-2023,30-11-2023,14500,CE,171.48,249232
29-11-2023,30-11-2023,14500,PE,340.73,294302
29-11-2023,30-11-2023,14550,CE,201.38,419646
29-11-2023,30-11-2023,14550,PE,358.37,354937
29-11-2023,30-11-2023,14600,CE,92.7,454697
29-11-2023,30-11-2023,14600,PE,210.27,214725
29-11-2023,30-11-2023,14650,CE,196.26,457344
29-11-2023,30-11-2023,14650,PE,60.25,79300
30-11-2023,30-11-2023,18800,CE,255.95,244936
30-11-2023,30-11-2023,18800,PE,367.78,192083
30-11-2023,30-11-2023,18850,CE,48.58,393318
30-11-2023,30-11-2023,18850,PE,146.41,136707
30-11-2023,30-11-2023,18900,CE,70.85,171083
30-11-2023,30-11-2023,18900,PE,224.92,174038
30-11-2023,30-11-2023,18950,CE,271.86,111023
30-11-2023,30-11-2023,18950,PE,12.98,463164
30-11-2023,30-11-2023,19000,CE,333.29,462916
30-11-2023,30-11-2023,19000,PE,217.52,52260
01-12-2023,07-12-2023,16000,CE,233.67,42026
01-12-2023,07-12-2023,16000,PE,141.98,204289
01-12-2023,07-12-2023,16050,CE,177.41,115595
01-12-2023,07-12-2023,16050,PE,152.67,177106
01-12-2023,07-12-2023,16100,CE,51.33,46743
01-12-2023,07-12-2023,16100,PE,60.32,55886
01-12-2023,07-12-2023,16150,CE,191.15,380490
01-12-2023,07-12-2023,16150,PE,97.63,319879
01-12-2023,07-12-2023,16200,CE,225.12,113761
01-12-2023,07-12-2023,16200,PE,154.38,144035
04-12-2023,07-12-2023,15050,CE,292.23,192342
04-12-2023,07-12-2023,15050,PE,385.32,438983
04-12-2023,07-12-2023,15100,CE,374.85,229567
04-12-2023,07-12-2023,15100,PE,123.06,129601
04-12-2023,07-12-2023,15150,CE,23.42,60261
04-12-2023,07-12-2023,15150,PE,364.04,194554
04-12-2023,07-12-2023,15200,CE,296.66,121741
04-12-2023,07-12-2023,15200,PE,255.17,448428
04-12-2023,07-12-2023,15250,CE,180.97,434165
04-12-2023,07-12-2023,15250,PE,122.26,380520
05-12-2023,07-12-2023,18100,CE,138.91,278580
05-12-2023,07-12-2023,18100,PE,270.09,490789
05-12-2023,07-12-2023,18150,CE,334.26,253876
05-12-2023,07-12-2023,18150,PE,297.37,391674
05-12-2023,07-12-2023,18200,CE,364.51,232459
05-12-2023,07-12-2023,18200,PE,99.85,490602
05-12-2023,07-12-2023,18250,CE,322.25,195650
05-12-2023,07-12-2023,18250,PE,252.18,33821
05-12-2023,07-12-2023,18300,CE,103.66,351647
05-12-2023,07-12-2023,18300,PE,345.36,212561
06-12-2023,07-12-2023,19300,CE,265.09,436040
06-12-2023,07-12-2023,19300,PE,22.9,396350
06-12-2023,07-12-2023,19350,CE,266.4,27513
06-12-2023,07-12-2023,19350,PE,275.02,298604
06-12-2023,07-12-2023,19400,CE,386.57,361464
06-12-2023,07-12-2023,19400,PE,270.67,498997
06-12-2023,07-12-2023,19450,CE,59.88,354784
06-12-2023,07-12-2023,19450,PE,291.22,188186
06-12-2023,07-12-2023,19500,CE,79.83,74125
06-12-2023,07-12-2023,19500,PE,70.55,16167
07-12-2023,07-12-2023,18650,CE,203.59,466792
07-12-2023,07-12-2023,18650,PE,212.2,421518
07-12-2023,07-12-2023,18700,CE,388.35,285665
07-12-2023,07-12-2023,18700,PE,272.01,117515
07-12-2023,07-12-2023,18750,CE,119.29,126245
07-12-2023,07-12-2023,18750,PE,105.84,336645
07-12-2023,07-12-2023,18800,CE,135.09,44099
07-12-2023,07-12-2023,18800,PE,131.38,177452
07-12-2023,07-12-2023,18850,CE,143.1,137213
07-12-2023,07-12-2023,18850,PE,275.95,227497
08-12-2023,14-12-2023,18100,CE,211.93,409352
08-12-2023,14-12-2023,18100,PE,94.22,287532
08-12-2023,14-12-2023,18150,CE,239.05,286777
08-12-2023,14-12-2023,18150,PE,360.86,302085
08-12-2023,14-12-2023,18200,CE,357.4,311551
08-12-2023,14-12-2023,18200,PE,52.06,281067
08-12-2023,14-12-2023,18250,CE,143.71,75133
08-12-2023,14-12-2023,18250,PE,342.33,251246
08-12-2023,14-12-2023,18300,CE,293.79,394855
08-12-2023,14-12-2023,18300,PE,35.53,223936
11-12-2023,14-12-2023,15950,CE,370.28,306321
11-12-2023,14-12-2023,15950,PE,124.36,371579
11-12-2023,14-12-2023,16000,CE,334.05,293972
11-12-2023,14-12-2023,16000,PE,303.33,31814
11-12-2023,14-12-2023,16050,CE,220.61,50822
11-12-2023,14-12-2023,16050,PE,218.16,276530
11-12-2023,14-12-2023,16100,CE,212.18,342948
11-12-2023,14-12-2023,16100,PE,195.21,93214
11-12-2023,14-12-2023,16150,CE,233.83,152145
11-12-2023,14-12-2023,16150,PE,141.62,448434
12-12-2023,14-12-2023,16350,CE,97.18,270083
12-12-2023,14-12-2023,16350,PE,48.72,238163
12-12-2023,14-12-2023,16400,CE,368.17,225141
12-12-2023,14-12-2023,16400,PE,62.3,321586
12-12-2023,14-12-2023,16450,CE,218.67,288180
12-12-2023,14-12-2023,16450,PE,50.58,80675
12-12-2023,14-12-2023,16500,CE,99.29,180186
12-12-2023,14-12-2023,16500,PE,209.98,490924
12-12-2023,14-12-2023,16550,CE,363.06,100986
12-12-2023,14-12-2023,16550,PE,137.32,40862
13-12-2023,14-12-2023,16600,CE,29.82,215104
13-12-2023,14-12-2023,16600,PE,55.22,321612
13-12-2023,14-12-2023,16650,CE,99.85,195810
13-12-2023,14-12-2023,16650,PE,228.87,499435
13-12-2023,14-12-2023,16700,CE,327.99,82494
13-12-2023,14-12-2023,16700,PE,105.25,42114
13-12-2023,14-12-2023,16750,CE,102.89,121645
13-12-2023,14-12-2023,16750,PE,221.23,247849
13-12-2023,14-12-2023,16800,CE,225.34,275285
13-12-2023,14-12-2023,16800,PE,56.84,207728
14-12-2023,14-12-2023,16850,CE,46.8,433854
14-12-2023,14-12-2023,16850,PE,17.28,99352
14-12-2023,14-12-2023,16900,CE,196.81,254161
14-12-2023,14-12-2023,16900,PE,345.48,216132
14-12-2023,14-12-2023,16950,CE,392.9,300871
14-12-2023,14-12-2023,16950,PE,145.27,137892
14-12-2023,14-12-2023,17000,CE,331.39,265580
14-12-2023,14-12-2023,17000,PE,212.35,351104
14-12-2023,14-12-2023,17050,CE,309.37,83040
14-12-2023,14-12-2023,17050,PE,320.36,238150
15-12-2023,21-12-2023,19500,CE,90.16,417763
15-12-2023,21-12-2023,19500,PE,124.18,291780
15-12-2023,21-12-2023,19550,CE,302.14,171964
15-12-2023,21-12-2023,19550,PE,318.95,321591
15-12-2023,21-12-2023,19600,CE,50.52,378571
15-12-2023,21-12-2023,19600,PE,329.26,418748
15-12-2023,21-12-2023,19650,CE,202.45,209824
15-12-2023,21-12-2023,19650,PE,241.31,460861
15-12-2023,21-12-2023,19700,CE,307.26,216494
15-12-2023,21-12-2023,19700,PE,165.4,175226
18-12-2023,21-12-2023,18300,CE,87.39,196402
18-12-2023,21-12-2023,18300,PE,397.41,375387
18-12-2023,21-12-2023,18350,CE,310.46,337164
18-12-2023,21-12-2023,18350,PE,353.07,371347
18-12-2023,21-12-2023,18400,CE,57.78,69346
18-12-2023,21-12-2023,18400,PE,177.03,409081
18-12-2023,21-12-2023,18450,CE,130.87,252331
18-12-2023,21-12-2023,18450,PE,41.86,309734
18-12-2023,21-12-2023,18500,CE,280.23,156191
18-12-2023,21-12-2023,18500,PE,337.17,362512
19-12-2023,21-12-2023,19150,CE,11.48,449504
19-12-2023,21-12-2023,19150,PE,363.32,29361
19-12-2023,21-12-2023,19200,CE,393.19,133350
19-12-2023,21-12-2023,19200,PE,38.8,161322
19-12-2023,21-12-2023,19250,CE,167.47,289912
19-12-2023,21-12-2023,19250,PE,20.25,484772
19-12-2023,21-12-2023,19300,CE,382.77,137572
19-12-2023,21-12-2023,19300,PE,316.9,239526
19-12-2023,21-12-2023,19350,CE,241.61,207184
19-12-2023,21-12-2023,19350,PE,85.7,237696
20-12-2023,21-12-2023,16400,CE,239.92,408586
20-12-2023,21-12-2023,16400,PE,198.86,66568
20-12-2023,21-12-2023,16450,CE,347.64,52175
20-12-2023,21-12-2023,16450,PE,132.19,268666
20-12-2023,21-12-2023,16500,CE,310.21,293030
20-12-2023,21-12-2023,16500,PE,176.87,164662
20-12-2023,21-12-2023,16550,CE,136.92,88324
20-12-2023,21-12-2023,16550,PE,388.09,148684
20-12-2023,21-12-2023,16600,CE,94.91,440681
20-12-2023,21-12-2023,16600,PE,325.72,248092
21-12-2023,21-12-2023,16750,CE,80.83,235848
21-12-2023,21-12-2023,16750,PE,111.94,109991
21-12-2023,21-12-2023,16800,CE,294.16,482093
21-12-2023,21-12-2023,16800,PE,286.42,131545
21-12-2023,21-12-2023,16850,CE,262.96,85842
21-12-2023,21-12-2023,16850,PE,388.55,96953
21-12-2023,21-12-2023,16900,CE,304.95,90201
21-12-2023,21-12-2023,16900,PE,295.48,260730
21-12-2023,21-12-2023,16950,CE,83.74,156277
21-12-2023,21-12-2023,16950,PE,132.21,259847
22-12-2023,28-12-2023,16550,CE,230.45,29194
22-12-2023,28-12-2023,16550,PE,278.47,332379
22-12-2023,28-12-2023,16600,CE,391.69,198926
22-12-2023,28-12-2023,16600,PE,384.53,424205
22-12-2023,28-12-2023,16650,CE,285.12,265338
22-12-2023,28-12-2023,16650,PE,167.29,299820
22-12-2023,28-12-2023,16700,CE,207.02,308309
22-12-2023,28-12-2023,16700,PE,117.49,148598
22-12-2023,28-12-2023,16750,CE,20.58,24032
22-12-2023,28-12-2023,16750,PE,16.26,81690
25-12-2023,28-12-2023,14300,CE,145.36,344991
25-12-2023,28-12-2023,14300,PE,369.4,469968
25-12-2023,28-12-2023,14350,CE,319.74,369555
25-12-2023,28-12-2023,14350,PE,301.04,339136
25-12-2023,28-12-2023,14400,CE,333.64,489909
25-12-2023,28-12-2023,14400,PE,73.92,167563
25-12-2023,28-12-2023,14450,CE,72.47,313181
25-12-2023,28-12-2023,14450,PE,171.88,125345
25-12-2023,28-12-2023,14500,CE,261.26,258259
25-12-2023,28-12-2023,14500,PE,37.06,474390
26-12-2023,28-12-2023,19250,CE,86.29,16529
26-12-2023,28-12-2023,19250,PE,274.23,466656
26-12-2023,28-12-2023,19300,CE,179.96,81279
26-12-2023,28-12-2023,19300,PE,168.07,371552
26-12-2023,28-12-2023,19350,CE,355.74,100063
26-12-2023,28-12-2023,19350,PE,288.22,167279
26-12-2023,28-12-2023,19400,CE,296.2,67939
26-12-2023,28-12-2023,19400,PE,107.56,410553
26-12-2023,28-12-2023,19450,CE,291.39,268177
26-12-2023,28-12-2023,19450,PE,312.02,292900
27-12-2023,28-12-2023,17300,CE,334.49,225009
27-12-2023,28-12-2023,17300,PE,104.31,494144
27-12-2023,28-12-2023,17350,CE,28.91,220757
27-12-2023,28-12-2023,17350,PE,275.39,385657
27-12-2023,28-12-2023,17400,CE,323.63,48383
27-12-2023,28-12-2023,17400,PE,129.35,130693
27-12-2023,28-12-2023,17450,CE,146.86,343595
27-12-2023,28-12-2023,17450,PE,216.13,124448
27-12-2023,28-12-2023,17500,CE,342.11,479611
27-12-2023,28-12-2023,17500,PE,112.94,217959
28-12-2023,28-12-2023,16750,CE,237.76,122834
28-12-2023,28-12-2023,16750,PE,347.98,170097
28-12-2023,28-12-2023,16800,CE,354.48,212173
28-12-2023,28-12-2023,16800,PE,277.96,99634
28-12-2023,28-12-2023,16850,CE,12.99,25608
28-12-2023,28-12-2023,16850,PE,331.43,329193
28-12-2023,28-12-2023,16900,CE,113.6,446921
28-12-2023,28-12-2023,16900,PE,127.39,423424
28-12-2023,28-12-2023,16950,CE,185.92,442679
28-12-2023,28-12-2023,16950,PE,296.08,438496
29-12-2023,04-01-2024,20500,CE,349.01,408895
29-12-2023,04-01-2024,20500,PE,24.69,459589
29-12-2023,04-01-2024,20550,CE,181.38,389462
29-12-2023,04-01-2024,20550,PE,311.66,473693
29-12-2023,04-01-2024,20600,CE,303.41,425865
29-12-2023,04-01-2024,20600,PE,287.66,190095
29-12-2023,04-01-2024,20650,CE,142.99,246458
29-12-2023,04-01-2024,20650,PE,161.71,485370
29-12-2023,04-01-2024,20700,CE,104.39,498230
29-12-2023,04-01-2024,20700,PE,319.39,211852
01-01-2024,04-01-2024,18900,CE,220.44,134200
01-01-2024,04-01-2024,18900,PE,19.63,464591
01-01-2024,04-01-2024,18950,CE,146.5,181235
01-01-2024,04-01-2024,18950,PE,297.49,77538
01-01-2024,04-01-2024,19000,CE,215.18,311547
01-01-2024,04-01-2024,19000,PE,352.17,50948
01-01-2024,04-01-2024,19050,CE,154.38,304475
01-01-2024,04-01-2024,19050,PE,211.18,245011
01-01-2024,04-01-2024,19100,CE,67.45,393319
01-01-2024,04-01-2024,19100,PE,236.46,402922
02-01-2024,04-01-2024,19500,CE,209.85,154892
02-01-2024,04-01-2024,19500,PE,322.91,491940
02-01-2024,04-01-2024,19550,CE,31.64,472405
02-01-2024,04-01-2024,19550,PE,81.16,359749
02-01-2024,04-01-2024,19600,CE,322.08,221295
02-01-2024,04-01-2024,19600,PE,138.66,365816
02-01-2024,04-01-2024,19650,CE,235.31,165873
02-01-2024,04-01-2024,19650,PE,121.05,300379
02-01-2024,04-01-2024,19700,CE,233.49,327652
02-01-2024,04-01-2024,19700,PE,46.16,138057
03-01-2024,04-01-2024,18000,CE,154.09,172166
03-01-2024,04-01-2024,18000,PE,101.05,324156
03-01-2024,04-01-2024,18050,CE,85.22,304846
03-01-2024,04-01-2024,18050,PE,393.33,191832
03-01-2024,04-01-2024,18100,CE,93.56,214032
03-01-2024,04-01-2024,18100,PE,357.63,479990
03-01-2024,04-01-2024,18150,CE,318.16,76086
03-01-2024,04-01-2024,18150,PE,318.99,473547
03-01-2024,04-01-2024,18200,CE,387.95,44914
03-01-2024,04-01-2024,18200,PE,92.52,370649
04-01-2024,04-01-2024,16650,CE,36.59,282477
04-01-2024,04-01-2024,16650,PE,155.17,318984
04-01-2024,04-01-2024,16700,CE,137.93,309096
04-01-2024,04-01-2024,16700,PE,119.67,185433
04-01-2024,04-01-2024,16750,CE,259.86,399684
04-01-2024,04-01-2024,16750,PE,111.18,194861
04-01-2024,04-01-2024,16800,CE,179.24,405158
04-01-2024,04-01-2024,16800,PE,182.33,176931
04-01-2024,04-01-2024,16850,CE,276.12,238376
04-01-2024,04-01-2024,16850,PE,250.96,447367
05-01-2024,11-01-2024,18150,CE,153.79,13669
05-01-2024,11-01-2024,18150,PE,308.21,244049
05-01-2024,11-01-2024,18200,CE,342.93,100517
05-01-2024,11-01-2024,18200,PE,214.55,15759
05-01-2024,11-01-2024,18250,CE,392.42,383235
05-01-2024,11-01-2024,18250,PE,72.11,428928
05-01-2024,11-01-2024,18300,CE,110.95,277480
05-01-2024,11-01-2024,18300,PE,150.83,393715
05-01-2024,11-01-2024,18350,CE,199.22,173548
05-01-2024,11-01-2024,18350,PE,129.76,123022
08-01-2024,11-01-2024,17250,CE,339.96,34973
08-01-2024,11-01-2024,17250,PE,190.9,387379
08-01-2024,11-01-2024,17300,CE,303.94,254418
08-01-2024,11-01-2024,17300,PE,205.46,491131
08-01-2024,11-01-2024,17350,CE,346.21,185114
08-01-2024,11-01-2024,17350,PE,398.82,286598
08-01-2024,11-01-2024,17400,CE,67.13,243948
08-01-2024,11-01-2024,17400,PE,19.75,169096
08-01-2024,11-01-2024,17450,CE,75.6,196824
08-01-2024,11-01-2024,17450,PE,17.6,253332
09-01-2024,11-01-2024,20850,CE,237.18,424712
09-01-2024,11-01-2024,20850,PE,314.46,165584
09-01-2024,11-01-2024,20900,CE,346.11,391348
09-01-2024,11-01-2024,20900,PE,297.24,448054
09-01-2024,11-01-2024,20950,CE,239.98,347509
09-01-2024,11-01-2024,20950,PE,78.16,116700
09-01-2024,11-01-2024,21000,CE,44.44,88470
09-01-2024,11-01-2024,21000,PE,263.29,288678
09-01-2024,11-01-2024,21050,CE,303.63,494081
09-01-2024,11-01-2024,21050,PE,152.56,315590
10-01-2024,11-01-2024,17550,CE,244.88,94469
10-01-2024,11-01-2024,17550,PE,196.28,134072
10-01-2024,11-01-2024,17600,CE,23.47,312057
10-01-2024,11-01-2024,17600,PE,254.33,405702
10-01-2024,11-01-2024,17650,CE,356.38,489464
10-01-2024,11-01-2024,17650,PE,288.61,319241
10-01-2024,11-01-2024,17700,CE,304.56,236664
10-01-2024,11-01-2024,17700,PE,125.06,438620
10-01-2024,11-01-2024,17750,CE,244.67,46679
10-01-2024,11-01-2024,17750,PE,187.26,394665
11-01-2024,11-01-2024,16850,CE,205.46,86583
11-01-2024,11-01-2024,16850,PE,101.96,371396
11-01-2024,11-01-2024,16900,CE,369.19,294110
11-01-2024,11-01-2024,16900,PE,112.52,185403
11-01-2024,11-01-2024,16950,CE,34.74,476532
11-01-2024,11-01-2024,16950,PE,68.11,171560
11-01-2024,11-01-2024,17000,CE,135.63,59731
11-01-2024,11-01-2024,17000,PE,373.28,316983
11-01-2024,11-01-2024,17050,CE,235.06,161846
11-01-2024,11-01-2024,17050,PE,206.23,293999
12-01-2024,18-01-2024,19850,CE,212.95,267910
12-01-2024,18-01-2024,19850,PE,37.82,398434
12-01-2024,18-01-2024,19900,CE,394.45,157991
12-01-2024,18-01-2024,19900,PE,357.2,132714
12-01-2024,18-01-2024,19950,CE,94.87,37220
12-01-2024,18-01-2024,19950,PE,311.76,121537
12-01-2024,18-01-2024,20000,CE,188.09,461609
12-01-2024,18-01-2024,20000,PE,186.23,327755
12-01-2024,18-01-2024,20050,CE,15.07,119682
12-01-2024,18-01-2024,20050,PE,202.71,442754
15-01-2024,18-01-2024,15650,CE,313.69,270296
15-01-2024,18-01-2024,15650,PE,19.4,147477
15-01-2024,18-01-2024,15700,CE,381.13,294486
15-01-2024,18-01-2024,15700,PE,264.83,418167
15-01-2024,18-01-2024,15750,CE,46.44,126842
15-01-2024,18-01-2024,15750,PE,128.65,21778
15-01-2024,18-01-2024,15800,CE,376.64,209578
15-01-2024,18-01-2024,15800,PE,179.16,256697
15-01-2024,18-01-2024,15850,CE,70.99,250007
15-01-2024,18-01-2024,15850,PE,234.77,212507
16-01-2024,18-01-2024,15000,CE,212.97,393181
16-01-2024,18-01-2024,15000,PE,146.69,179596
16-01-2024,18-01-2024,15050,CE,34.71,129978
16-01-2024,18-01-2024,15050,PE,325.98,448506
16-01-2024,18-01-2024,15100,CE,83.23,78767
16-01-2024,18-01-2024,15100,PE,303.37,262836
16-01-2024,18-01-2024,15150,CE,363.67,180649
16-01-2024,18-01-2024,15150,PE,182.94,293199
16-01-2024,18-01-2024,15200,CE,197.74,245357
16-01-2024,18-01-2024,15200,PE,89.78,143584
17-01-2024,18-01-2024,17800,CE,139.82,399586
17-01-2024,18-01-2024,17800,PE,88.07,414544
17-01-2024,18-01-2024,17850,CE,196.98,356099
